# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
   11.140000000    0.141035832    0.141035831    2.422519070
   11.150000000    0.144038081    0.144038080    2.714272414
   11.160000000    0.147776597    0.147776596    2.970641031
   11.170000000    0.152896068    0.152896066    3.176221513
   11.180000000    0.159561214    0.159561212    3.328074030
   11.190000000    0.167002991    0.167002989    3.432975955
   11.200000000    0.173825586    0.173825585    3.502055866
   11.210000000    0.179027560    0.179027560    3.546102445
   11.220000000    0.182715228    0.182715229    3.573274734
   11.230000000    0.185554682    0.185554682    3.588908122
   11.240000000    0.187863118    0.187863119    3.596250949
   11.250000000    0.189492767    0.189492767    3.597170066
   11.260000000    0.190069317    0.190069318    3.592673738
   11.270000000    0.189060291    0.189060292    3.583490580
   11.280000000    0.186230650    0.186230652    3.570382438
   11.290000000    0.182362481    0.182362483    3.554006666
   11.300000000    0.179092195    0.179092196    3.534781746
   11.310000000    0.178005157    0.178005158    3.512922087
   11.320000000    0.180052242    0.180052242    3.488619726
   11.330000000    0.185472087    0.185472085    3.462243962
   11.340000000    0.193812557    0.193812554    3.434478768
   11.350000000    0.203910876    0.203910874    3.406379623
   11.360000000    0.214130538    0.214130536    3.378794123
   11.370000000    0.223151844    0.223151843    3.351936730
   11.380000000    0.230761709    0.230761708    3.325455515
   11.390000000    0.237533555    0.237533554    3.298712501
   11.400000000    0.243733563    0.243733564    3.271359620
   11.410000000    0.249127972    0.249127974    3.243238356
   11.420000000    0.254026820    0.254026823    3.214282441
   11.430000000    0.259932856    0.259932859    3.184774817
   11.440000000    0.268895926    0.268895928    3.154785385
   11.450000000    0.282691666    0.282691667    3.124295673
   11.460000000    0.302691200    0.302691200    3.094066074
   11.470000000    0.330039607    0.330039607    3.064824116
   11.480000000    0.365583002    0.365583001    3.036505220
   11.490000000    0.409413058    0.409413057    3.009280650
   11.500000000    0.460230071    0.460230069    2.983583031
   11.510000000    0.514991370    0.514991368    2.959001348
   11.520000000    0.569362441    0.569362439    2.935011330
   11.530000000    0.618797180    0.618797178    2.911886101
   11.540000000    0.659658769    0.659658765    2.889407551
   11.550000000    0.690457290    0.690457287    2.866225336
   11.560000000    0.712748479    0.712748480    2.841606123
   11.570000000    0.730288386    0.730288396    2.816299396
   11.580000000    0.746610249    0.746610267    2.790702053
   11.590000000    0.762942640    0.762942658    2.764153434
   11.600000000    0.777965652    0.777965658    2.737018356
   11.610000000    0.789848718    0.789848706    2.711374081
   11.620000000    0.798788125    0.798788100    2.688395844
   11.630000000    0.807016201    0.807016176    2.666663542
   11.640000000    0.816987303    0.816987286    2.644503417
   11.650000000    0.830126186    0.830126182    2.622347434
   11.660000000    0.845495733    0.845495739    2.600924346
   11.670000000    0.859223427    0.859223444    2.578494564
   11.680000000    0.867074744    0.867074768    2.551625746
   11.690000000    0.867969449    0.867969474    2.518566986
   11.700000000    0.864391787    0.864391808    2.480296105
   11.710000000    0.859924939    0.859924949    2.437853558
   11.720000000    0.857337526    0.857337521    2.390435121
   11.730000000    0.858774738    0.858774719    2.337231888
   11.740000000    0.866216184    0.866216154    2.280108270
   11.750000000    0.880358466    0.880358436    2.222841312
   11.760000000    0.898487276    0.898487255    2.167973792
   11.770000000    0.914479428    0.914479423    2.115236369
   11.780000000    0.922215230    0.922215244    2.062839307
   11.790000000    0.919107474    0.919107505    2.010343788
   11.800000000    0.907412540    0.907412585    1.960382690
   11.810000000    0.893443629    0.893443682    1.917294744
   11.820000000    0.884661619    0.884661675    1.883527966
   11.830000000    0.886214680    0.886214733    1.857247034
   11.840000000    0.899176542    0.899176585    1.834612337
   11.850000000    0.920954071    0.920954099    1.814659320
   11.860000000    0.946490600    0.946490610    1.800889295
   11.870000000    0.969216434    0.969216424    1.797693407
   11.880000000    0.983343000    0.983342970    1.805349795
   11.890000000    0.987265924    0.987265882    1.818205413
   11.900000000    0.983199998    0.983199959    1.827797810
   11.910000000    0.973099026    0.973099001    1.828927721
   11.920000000    0.957911767    0.957911762    1.823170828
   11.930000000    0.940707714    0.940707722    1.816331531
   11.940000000    0.926831454    0.926831464    1.813202214
   11.950000000    0.921029914    0.921029919    1.813990783
   11.960000000    0.926173896    0.926173893    1.814334749
   11.970000000    0.942576152    0.942576144    1.809425326
   11.980000000    0.966316841    0.966316828    1.798173509
   11.990000000    0.989178325    0.989178308    1.782804950
   12.000000000    1.002168681    1.002168663    1.766074760
   12.010000000    1.000302021    1.000302003    1.749876838
   12.020000000    0.984342459    0.984342440    1.734798219
   12.030000000    0.959592776    0.959592756    1.719863297
   12.040000000    0.934251281    0.934251259    1.703224113
   12.050000000    0.917178785    0.917178764    1.683465954
   12.060000000    0.914905729    0.914905710    1.661001767
   12.070000000    0.929235805    0.929235792    1.638399158
   12.080000000    0.957056747    0.957056739    1.618510850
   12.090000000    0.992803137    0.992803129    1.602329941
   12.100000000    1.031578009    1.031577996    1.588609945
   12.110000000    1.069208931    1.069208914    1.574923906
   12.120000000    1.099174891    1.099174870    1.559835671
   12.130000000    1.112549441    1.112549415    1.544705320
   12.140000000    1.103457182    1.103457153    1.532431047
   12.150000000    1.073591386    1.073591358    1.524080721
   12.160000000    1.030822842    1.030822822    1.517507504
   12.170000000    0.984981694    0.984981683    1.509597751
   12.180000000    0.945336501    0.945336498    1.499084752
   12.190000000    0.919796124    0.919796125    1.486547036
   12.200000000    0.913699487    0.913699486    1.473331623
   12.210000000    0.928311389    0.928311383    1.461218305
   12.220000000    0.960644658    0.960644643    1.451138705
   12.230000000    1.004749378    1.004749354    1.441686168
   12.240000000    1.053004137    1.053004108    1.430556410
   12.250000000    1.096877052    1.096877027    1.417714593
   12.260000000    1.128965371    1.128965360    1.405367920
   12.270000000    1.146146790    1.146146805    1.395441170
   12.280000000    1.150120709    1.150120752    1.388802854
   12.290000000    1.144896898    1.144896962    1.385825772
   12.300000000    1.134228142    1.134228214    1.385989047
   12.310000000    1.120744355    1.120744422    1.387433306
   12.320000000    1.106571717    1.106571769    1.388854762
   12.330000000    1.093699274    1.093699309    1.391809037
   12.340000000    1.083489120    1.083489138    1.399283651
   12.350000000    1.076242901    1.076242901    1.412473385
   12.360000000    1.071949083    1.071949066    1.430308851
   12.370000000    1.071160972    1.071160943    1.450737192
   12.380000000    1.073371089    1.073371055    1.470616503
   12.390000000    1.075447342    1.075447307    1.485453745
   12.400000000    1.074894789    1.074894755    1.491966471
   12.410000000    1.074090364    1.074090331    1.491651166
   12.420000000    1.078018942    1.078018912    1.490929053
   12.430000000    1.088212352    1.088212326    1.497478454
   12.440000000    1.101404477    1.101404455    1.515686749
   12.450000000    1.114119906    1.114119888    1.544173886
   12.460000000    1.126181063    1.126181048    1.576735191
   12.470000000    1.138740442    1.138740430    1.604773942
   12.480000000    1.151291203    1.151291202    1.618695268
   12.490000000    1.162607078    1.162607093    1.610379620
   12.500000000    1.173418653    1.173418690    1.578121213
   12.510000000    1.185887393    1.185887446    1.528418242
   12.520000000    1.199736164    1.199736225    1.472107079
   12.530000000    1.210413947    1.210414009    1.419869198
   12.540000000    1.213564560    1.213564620    1.379828196
   12.550000000    1.211177007    1.211177064    1.356028138
   12.560000000    1.210104677    1.210104733    1.347689697
   12.570000000    1.214265369    1.214265424    1.349468841
   12.580000000    1.220802277    1.220802323    1.353533593
   12.590000000    1.224066771    1.224066801    1.354549252
   12.600000000    1.222548009    1.222548020    1.353756916
   12.610000000    1.221283940    1.221283935    1.356968018
   12.620000000    1.227111237    1.227111224    1.369312454
   12.630000000    1.242420878    1.242420863    1.392721227
   12.640000000    1.263512371    1.263512355    1.426242611
   12.650000000    1.283934461    1.283934443    1.466537402
   12.660000000    1.299580238    1.299580218    1.508286766
   12.670000000    1.310731049    1.310731027    1.545033384
   12.680000000    1.318571820    1.318571793    1.570636640
   12.690000000    1.320883999    1.320883964    1.581207697
   12.700000000    1.313958572    1.313958528    1.576328273
   12.710000000    1.298331721    1.298331671    1.558980811
   12.720000000    1.279362556    1.279362510    1.534828604
   12.730000000    1.262276681    1.262276651    1.511323813
   12.740000000    1.249915506    1.249915498    1.496014086
   12.750000000    1.245166889    1.245166900    1.494005319
   12.760000000    1.251634585    1.251634607    1.506041890
   12.770000000    1.270358512    1.270358541    1.527979327
   12.780000000    1.297113309    1.297113342    1.552196867
   12.790000000    1.323945126    1.323945166    1.571367224
   12.800000000    1.343771721    1.343771768    1.581287164
   12.810000000    1.353626333    1.353626384    1.579749711
   12.820000000    1.355314055    1.355314109    1.565414451
   12.830000000    1.355392210    1.355392265    1.539806775
   12.840000000    1.362556871    1.362556923    1.508084376
   12.850000000    1.382254308    1.382254357    1.476523681
   12.860000000    1.413941756    1.413941796    1.450398120
   12.870000000    1.452859969    1.452859998    1.433677115
   12.880000000    1.492751993    1.492752008    1.428853205
   12.890000000    1.527282504    1.527282504    1.436235666
   12.900000000    1.550820995    1.550820982    1.453546376
   12.910000000    1.559699549    1.559699520    1.476871816
   12.920000000    1.553799838    1.553799793    1.502575336
   12.930000000    1.536575901    1.536575842    1.527261225
   12.940000000    1.513030044    1.513029976    1.545619409
   12.950000000    1.488242285    1.488242216    1.550449092
   12.960000000    1.467175415    1.467175350    1.536379288
   12.970000000    1.453929123    1.453929069    1.504120114
   12.980000000    1.450582102    1.450582066    1.461105276
   12.990000000    1.457002234    1.457002223    1.417772473
   13.000000000    1.471056611    1.471056626    1.383265213
   13.010000000    1.487770974    1.487771008    1.363486917
   13.020000000    1.499285615    1.499285658    1.360061758
   13.030000000    1.499132001    1.499132044    1.369865408
   13.040000000    1.487705733    1.487705769    1.387165423
   13.050000000    1.471664534    1.471664564    1.407393590
   13.060000000    1.458076113    1.458076141    1.428785070
   13.070000000    1.451114349    1.451114376    1.450559109
   13.080000000    1.454026336    1.454026365    1.470286194
   13.090000000    1.470656548    1.470656578    1.482756376
   13.100000000    1.502471835    1.502471864    1.480879064
   13.110000000    1.544888263    1.544888288    1.460167997
   13.120000000    1.588402349    1.588402365    1.424230542
   13.130000000    1.624475797    1.624475805    1.383815716
   13.140000000    1.649818989    1.649818990    1.349666179
   13.150000000    1.664294786    1.664294787    1.326476258
   13.160000000    1.667191721    1.667191727    1.312139262
   13.170000000    1.658617599    1.658617614    1.301808108
   13.180000000    1.643062924    1.643062949    1.292712217
   13.190000000    1.627382326    1.627382349    1.285462057
   13.200000000    1.614799786    1.614799794    1.282860596
   13.210000000    1.604530553    1.604530539    1.288410759
   13.220000000    1.598608051    1.598608017    1.303740406
   13.230000000    1.605706375    1.605706332    1.326361404
   13.240000000    1.635490325    1.635490283    1.350744803
   13.250000000    1.689326906    1.689326874    1.371333013
   13.260000000    1.755613733    1.755613717    1.383943162
   13.270000000    1.813508230    1.813508232    1.386125646
   13.280000000    1.843436103    1.843436116    1.378017407
   13.290000000    1.836953381    1.836953396    1.361201154
   13.300000000    1.800160827    1.800160840    1.336107539
   13.310000000    1.750717649    1.750717658    1.302999505
   13.320000000    1.709675590    1.709675598    1.264910329
   13.330000000    1.692549556    1.692549563    1.227125586
   13.340000000    1.704805503    1.704805509    1.194986060
   13.350000000    1.740997866    1.740997872    1.173234278
   13.360000000    1.786556145    1.786556149    1.165059095
   13.370000000    1.824055531    1.824055533    1.170585756
   13.380000000    1.842881484    1.842881486    1.187094715
   13.390000000    1.846283020    1.846283025    1.211231869
   13.400000000    1.848498254    1.848498263    1.241239614
   13.410000000    1.862698824    1.862698839    1.276412310
   13.420000000    1.890764259    1.890764279    1.313678835
   13.430000000    1.922532360    1.922532380    1.345599203
   13.440000000    1.942843649    1.942843665    1.362789423
   13.450000000    1.941604157    1.941604168    1.358557969
   13.460000000    1.920869899    1.920869906    1.332392488
   13.470000000    1.893542812    1.893542820    1.290662005
   13.480000000    1.875389667    1.875389680    1.243858353
   13.490000000    1.878389418    1.878389434    1.201752695
   13.500000000    1.908756441    1.908756458    1.170171576
   13.510000000    1.966072051    1.966072063    1.151374404
   13.520000000    2.043451004    2.043451004    1.145762049
   13.530000000    2.130483505    2.130483493    1.152447263
   13.540000000    2.215249223    2.215249205    1.168749537
   13.550000000    2.283834135    2.283834118    1.189517474
   13.560000000    2.323302090    2.323302076    1.207833929
   13.570000000    2.329570962    2.329570948    1.218026840
   13.580000000    2.310906376    2.310906363    1.218179459
   13.590000000    2.282271625    2.282271615    1.208904403
   13.600000000    2.257353220    2.257353219    1.190492336
   13.610000000    2.244128945    2.244128955    1.163186628
   13.620000000    2.244468505    2.244468524    1.130267690
   13.630000000    2.257515830    2.257515855    1.098500580
   13.640000000    2.283095912    2.283095939    1.074559323
   13.650000000    2.320029258    2.320029287    1.061851943
   13.660000000    2.362850331    2.362850359    1.060494010
   13.670000000    2.402582459    2.402582482    1.068728838
   13.680000000    2.429607315    2.429607329    1.083108844
   13.690000000    2.437362228    2.437362230    1.098240903
   13.700000000    2.428366007    2.428365999    1.108498346
   13.710000000    2.417148435    2.417148426    1.110348931
   13.720000000    2.423180322    2.423180317    1.102788377
   13.730000000    2.458986247    2.458986250    1.087140480
   13.740000000    2.523744861    2.523744870    1.067802738
   13.750000000    2.603604502    2.603604512    1.051475363
   13.760000000    2.677317887    2.677317892    1.043703016
   13.770000000    2.729033800    2.729033797    1.046602500
   13.780000000    2.760372448    2.760372440    1.060255941
   13.790000000    2.787677435    2.787677426    1.084626641
   13.800000000    2.826798744    2.826798735    1.118429197
   13.810000000    2.882641905    2.882641899    1.156625431
   13.820000000    2.951377620    2.951377619    1.190799906
   13.830000000    3.027443258    3.027443265    1.213801798
   13.840000000    3.107047457    3.107047478    1.224284577
   13.850000000    3.188149607    3.188149646    1.226197867
   13.860000000    3.270482853    3.270482910    1.224726120
   13.870000000    3.355155116    3.355155181    1.222578143
   13.880000000    3.441362385    3.441362446    1.219189468
   13.890000000    3.522933518    3.522933565    1.213628935
   13.900000000    3.589593981    3.589594013    1.208422993
   13.910000000    3.631771549    3.631771570    1.209290954
   13.920000000    3.644522734    3.644522750    1.219927017
   13.930000000    3.629458598    3.629458612    1.237319871
   13.940000000    3.592165252    3.592165262    1.253156613
   13.950000000    3.535972143    3.535972146    1.260354154
   13.960000000    3.459524582    3.459524572    1.257932974
   13.970000000    3.361810951    3.361810927    1.249954894
   13.980000000    3.249002005    3.249001971    1.241526020
   13.990000000    3.134626383    3.134626347    1.236871085
   14.000000000    3.033030550    3.033030517    1.239601631
   14.010000000    2.952702677    2.952702647    1.251767765
   14.020000000    2.894609777    2.894609751    1.272467891
   14.030000000    2.855077840    2.855077816    1.298589678
   14.040000000    2.828544569    2.828544547    1.325937561
   14.050000000    2.808418718    2.808418699    1.349737206
   14.060000000    2.786721454    2.786721441    1.366844663
   14.070000000    2.755067970    2.755067963    1.378209449
   14.080000000    2.709593540    2.709593538    1.387499861
   14.090000000    2.654065768    2.654065767    1.397835432
   14.100000000    2.595612204    2.595612200    1.410420466
   14.110000000    2.538292918    2.538292908    1.424684981
   14.120000000    2.482591569    2.482591551    1.439089543
   14.130000000    2.430544545    2.430544521    1.452470781
   14.140000000    2.388474868    2.388474843    1.464636745
   14.150000000    2.363143064    2.363143042    1.475286673
   14.160000000    2.357153519    2.357153508    1.483316225
   14.170000000    2.368292216    2.368292219    1.488173792
   14.180000000    2.389504174    2.389504195    1.490669122
   14.190000000    2.409667296    2.409667333    1.491982454
   14.200000000    2.419882902    2.419882948    1.493349010
   14.210000000    2.419831703    2.419831749    1.497140870
   14.220000000    2.415344311    2.415344349    1.507038389
   14.230000000    2.410041094    2.410041122    1.525444869
   14.240000000    2.398896484    2.398896501    1.550271598
   14.250000000    2.368610337    2.368610340    1.575790616
   14.260000000    2.306213165    2.306213148    1.597664593
   14.270000000    2.210102105    2.210102067    1.616114974
   14.280000000    2.093393556    2.093393505    1.634654577
   14.290000000    1.976809030    1.976808977    1.657154136
   14.300000000    1.877194739    1.877194695    1.684803446
   14.310000000    1.800988663    1.800988632    1.714979012
   14.320000000    1.746666461    1.746666445    1.743750623
   14.330000000    1.710284733    1.710284730    1.769528386
   14.340000000    1.688094450    1.688094456    1.794594701
   14.350000000    1.677880959    1.677880971    1.822759954
   14.360000000    1.680343438    1.680343454    1.855227006
   14.370000000    1.697240934    1.697240953    1.889657214
   14.380000000    1.726612765    1.726612786    1.922308060
   14.390000000    1.761702675    1.761702693    1.950252535
   14.400000000    1.796176817    1.796176828    1.973255058
   14.410000000    1.827949117    1.827949118    1.994402640
   14.420000000    1.856930471    1.856930462    2.018020246
   14.430000000    1.882903402    1.882903385    2.046839886
   14.440000000    1.906529924    1.906529901    2.080746333
   14.450000000    1.929436744    1.929436717    2.116953480
   14.460000000    1.952866989    1.952866959    2.152397116
   14.470000000    1.976526495    1.976526462    2.187625386
   14.480000000    1.996623634    1.996623600    2.226956205
   14.490000000    2.004353140    2.004353105    2.273868446
   14.500000000    1.989662533    1.989662500    2.328240610
   14.510000000    1.949536639    1.949536613    2.387740993
   14.520000000    1.891519093    1.891519079    2.449426983
   14.530000000    1.828537841    1.828537843    2.510903500
   14.540000000    1.771725479    1.771725499    2.571943591
   14.550000000    1.726566459    1.726566495    2.634929337
   14.560000000    1.691700800    1.691700848    2.703420556
   14.570000000    1.660097496    1.660097546    2.779610113
   14.580000000    1.622389548    1.622389587    2.862632707
   14.590000000    1.572053871    1.572053890    2.949378581
   14.600000000    1.511510962    1.511510962    3.034979025
   14.610000000    1.452444766    1.452444758    3.110923962
   14.620000000    1.407688571    1.407688565    3.164722277
   14.630000000    1.383366753    1.383366754    3.183745774
   14.640000000    1.377703091    1.377703099    3.161910162
   14.650000000    1.384656972    1.384656984    3.104458987
   14.660000000    1.397601959    1.397601971    3.025285007
   14.670000000    1.410129981    1.410129987    2.939231848
   14.680000000    1.417170383    1.417170379    2.856444740
   14.690000000    1.418700919    1.418700904    2.781502745
   14.700000000    1.420228669    1.420228649    2.714261932
   14.710000000    1.427956368    1.427956347    2.650617248
   14.720000000    1.444882478    1.444882460    2.585686038
   14.730000000    1.470957053    1.470957038    2.517429162
   14.740000000    1.504562355    1.504562342    2.446666445
   14.750000000    1.543060770    1.543060757    2.376199999
   14.760000000    1.584161977    1.584161963    2.310226522
   14.770000000    1.627736305    1.627736289    2.251430967
   14.780000000    1.674613303    1.674613284    2.198704766
   14.790000000    1.722981909    1.722981887    2.148725691
   14.800000000    1.764914248    1.764914223    2.098508339
   14.810000000    1.786048451    1.786048424    2.046336245
   14.820000000    1.771478697    1.771478671    1.991873928
   14.830000000    1.715972932    1.715972908    1.935110471
   14.840000000    1.629119925    1.629119904    1.874391522
   14.850000000    1.528202918    1.528202902    1.807529348
   14.860000000    1.427570329    1.427570320    1.736313626
   14.870000000    1.336313911    1.336313913    1.667873514
   14.880000000    1.261425186    1.261425201    1.610209165
   14.890000000    1.208713593    1.208713620    1.567410566
   14.900000000    1.180795023    1.180795059    1.539009857
   14.910000000    1.174828360    1.174828399    1.521956227
   14.920000000    1.182191010    1.182191047    1.512280729
   14.930000000    1.192058410    1.192058442    1.506366270
   14.940000000    1.197857005    1.197857030    1.502079087
   14.950000000    1.200274821    1.200274842    1.498505233
   14.960000000    1.202730572    1.202730591    1.495131104
   14.970000000    1.205112633    1.205112645    1.492058086
   14.980000000    1.203752229    1.203752228    1.490183906
   14.990000000    1.196968063    1.196968048    1.490210560
   15.000000000    1.188409681    1.188409656    1.491527897
   15.010000000    1.183798575    1.183798548    1.492159580
   15.020000000    1.185821159    1.185821135    1.489062472
   15.030000000    1.192592762    1.192592740    1.478422566
   15.040000000    1.200064060    1.200064040    1.457598887
   15.050000000    1.206496486    1.206496466    1.427838516
   15.060000000    1.214262582    1.214262565    1.394162704
   15.070000000    1.226851118    1.226851107    1.362681680
   15.080000000    1.246262138    1.246262138    1.338233885
   15.090000000    1.273146790    1.273146801    1.322940074
   15.100000000    1.306422941    1.306422961    1.315435588
   15.110000000    1.342162824    1.342162846    1.311155670
   15.120000000    1.374999694    1.374999711    1.303335095
   15.130000000    1.401742927    1.401742934    1.284394989
   15.140000000    1.422779111    1.422779107    1.248089544
   15.150000000    1.439909472    1.439909460    1.191415620
   15.160000000    1.452756891    1.452756874    1.115499069
   15.170000000    1.456533967    1.456533945    1.025964459
   15.180000000    1.443741698    1.443741672    0.931924260
   15.190000000    1.408431183    1.408431153    0.842998715
   15.200000000    1.350108348    1.350108318    0.766026574
   15.210000000    1.275960856    1.275960828    0.703527977
   15.220000000    1.198881691    1.198881672    0.654273833
   15.230000000    1.131308577    1.131308570    0.614796365
   15.240000000    1.080465523    1.080465531    0.580938043
   15.250000000    1.048130754    1.048130776    0.549355189
   15.260000000    1.032461333    1.032461365    0.518732813
   15.270000000    1.029142975    1.029143010    0.489921079
   15.280000000    1.031881150    1.031881181    0.464779193
   15.290000000    1.033260586    1.033260604    0.444836100
   15.300000000    1.026353786    1.026353785    0.430807191
   15.310000000    1.007507355    1.007507335    0.422863578
   15.320000000    0.979271350    0.979271320    0.421100495
   15.330000000    0.949099382    0.949099353    0.425831140
   15.340000000    0.923867299    0.923867278    0.437619892
   15.350000000    0.906515300    0.906515293    0.457186420
   15.360000000    0.897107441    0.897107448    0.485325870
   15.370000000    0.894739281    0.894739297    0.522886517
   15.380000000    0.898259325    0.898259347    0.570697562
   15.390000000    0.907014103    0.907014126    0.629181527
   15.400000000    0.920595199    0.920595216    0.697439236
   15.410000000    0.936504523    0.936504527    0.771882077
   15.420000000    0.949050038    0.949050030    0.845144563
   15.430000000    0.952216095    0.952216078    0.906786697
   15.440000000    0.944718696    0.944718674    0.946393368
   15.450000000    0.932110559    0.932110538    0.957729364
   15.460000000    0.922977159    0.922977140    0.941607448
   15.470000000    0.922946855    0.922946841    0.905165422
   15.480000000    0.931862795    0.931862784    0.857798413
   15.490000000    0.945731418    0.945731409    0.807239298
   15.500000000    0.960974265    0.960974258    0.758362150
   15.510000000    0.976202759    0.976202752    0.713908587
   15.520000000    0.991138279    0.991138273    0.675367498
   15.530000000    1.006973156    1.006973152    0.643566177
   15.540000000    1.027213453    1.027213450    0.619125509
   15.550000000    1.055575725    1.055575723    0.602727534
   15.560000000    1.093559595    1.093559594    0.595184716
   15.570000000    1.140396069    1.140396069    0.597137687
   15.580000000    1.193262709    1.193262710    0.608311728
   15.590000000    1.245973854    1.245973856    0.626792747
   15.600000000    1.287367799    1.287367803    0.649216938
   15.610000000    1.303297952    1.303297958    0.672148065
   15.620000000    1.283982550    1.283982560    0.693354378
   15.630000000    1.231302631    1.231302642    0.711854075
   15.640000000    1.158498693    1.158498704    0.727332069
   15.650000000    1.082286107    1.082286117    0.739877654
   15.660000000    1.015006415    1.015006425    0.749963304
   15.670000000    0.961899137    0.961899149    0.758239127
   15.680000000    0.922183984    0.922183997    0.765231569
   15.690000000    0.890908790    0.890908798    0.771154818
   15.700000000    0.861347648    0.861347647    0.776029385
   15.710000000    0.829284053    0.829284047    0.779895572
   15.720000000    0.796180568    0.796180561    0.782716111
   15.730000000    0.767437352    0.767437351    0.784508191
   15.740000000    0.748366058    0.748366065    0.785555810
   15.750000000    0.741814899    0.741814914    0.786057779
   15.760000000    0.747465193    0.747465217    0.785955749
   15.770000000    0.762074879    0.762074912    0.785310517
   15.780000000    0.781195756    0.781195799    0.784459231
   15.790000000    0.801564229    0.801564281    0.783668322
   15.800000000    0.821708258    0.821708317    0.782754451
   15.810000000    0.840970395    0.840970458    0.781146707
   15.820000000    0.859297542    0.859297604    0.778310202
   15.830000000    0.877660765    0.877660820    0.774003158
   15.840000000    0.897687564    0.897687610    0.768210273
   15.850000000    0.920106568    0.920106603    0.761095677
   15.860000000    0.943210234    0.943210258    0.752977185
   15.870000000    0.963730933    0.963730945    0.743919795
   15.880000000    0.979813837    0.979813837    0.733531531
   15.890000000    0.992575739    0.992575731    0.721699795
   15.900000000    1.004882479    1.004882470    0.709183715
   15.910000000    1.018921269    1.018921265    0.697028941
   15.920000000    1.034659014    1.034659017    0.685656400
   15.930000000    1.050620628    1.050620639    0.674878945
   15.940000000    1.065965600    1.065965617    0.664597604
   15.950000000    1.081638329    1.081638349    0.654900233
   15.960000000    1.099843992    1.099844016    0.645622335
   15.970000000    1.122076369    1.122076394    0.636565908
   15.980000000    1.147464609    1.147464633    0.628042319
   15.990000000    1.173499116    1.173499133    0.620526332
   16.000000000    1.197585452    1.197585459    0.613871974
   16.010000000    1.218339931    1.218339925    0.607273411
   16.020000000    1.237363513    1.237363500    0.600076118
   16.030000000    1.258228159    1.258228145    0.592463056
   16.040000000    1.282049638    1.282049625    0.585103887
   16.050000000    1.305587600    1.305587587    0.578227874
   16.060000000    1.323791972    1.323791956    0.571504330
   16.070000000    1.333027722    1.333027705    0.564876054
   16.080000000    1.331590360    1.331590346    0.558848080
   16.090000000    1.318096044    1.318096034    0.553714500
   16.100000000    1.291590813    1.291590807    0.549100485
   16.110000000    1.253788835    1.253788829    0.544415786
   16.120000000    1.209472444    1.209472433    0.539477900
   16.130000000    1.163724966    1.163724948    0.534685641
   16.140000000    1.119317829    1.119317806    0.530717535
   16.150000000    1.076019631    1.076019606    0.528019447
   16.160000000    1.031816865    1.031816837    0.526290600
   16.170000000    0.985745641    0.985745611    0.524545773
   16.180000000    0.939214527    0.939214498    0.522021465
   16.190000000    0.894502248    0.894502224    0.518868121
   16.200000000    0.853243304    0.853243286    0.515538116
   16.210000000    0.816552799    0.816552786    0.511623369
   16.220000000    0.785356289    0.785356279    0.505826017
   16.230000000    0.759778749    0.759778743    0.497221703
   16.240000000    0.739091209    0.739091207    0.486297008
   16.250000000    0.723431297    0.723431300    0.474626815
   16.260000000    0.714987342    0.714987351    0.463679852
   16.270000000    0.716759858    0.716759876    0.454189246
   16.280000000    0.730841709    0.730841736    0.446474355
   16.290000000    0.757809300    0.757809335    0.440672107
   16.300000000    0.796035493    0.796035534    0.436552612
   16.310000000    0.840621578    0.840621620    0.433536800
   16.320000000    0.884116251    0.884116284    0.431016777
   16.330000000    0.919530596    0.919530614    0.428678336
   16.340000000    0.942931729    0.942931728    0.426521129
   16.350000000    0.954252847    0.954252831    0.424424964
   16.360000000    0.956602397    0.956602371    0.421805415
   16.370000000    0.953973432    0.953973401    0.418043032
   16.380000000    0.948948219    0.948948184    0.413150711
   16.390000000    0.942104298    0.942104259    0.407752979
   16.400000000    0.932959001    0.932958956    0.402549064
   16.410000000    0.921753973    0.921753922    0.397845016
   16.420000000    0.910949839    0.910949787    0.393517743
   16.430000000    0.904714294    0.904714248    0.389442820
   16.440000000    0.906140069    0.906140033    0.385837505
   16.450000000    0.914790015    0.914789993    0.383081738
   16.460000000    0.927290503    0.927290494    0.381388543
   16.470000000    0.940565887    0.940565887    0.380705498
   16.480000000    0.954364935    0.954364941    0.380630070
   16.490000000    0.970207316    0.970207325    0.380433622
   16.500000000    0.988675938    0.988675952    0.379477486
   16.510000000    1.008790511    1.008790531    0.377508226
   16.520000000    1.029466753    1.029466777    0.374365872
   16.530000000    1.050370070    1.050370095    0.369552464
   16.540000000    1.071293718    1.071293740    0.362176056
   16.550000000    1.091547467    1.091547485    0.351486030
   16.560000000    1.110289699    1.110289707    0.337553301
   16.570000000    1.127120358    1.127120357    0.321355059
   16.580000000    1.141801074    1.141801065    0.304421718
   16.590000000    1.153097857    1.153097845    0.288510229
   16.600000000    1.157149628    1.157149615    0.275238544
   16.610000000    1.146971600    1.146971587    0.265552989
   16.620000000    1.115815668    1.115815653    0.259339022
   16.630000000    1.063135812    1.063135795    0.255542323
   16.640000000    0.996608477    0.996608459    0.252817993
   16.650000000    0.927465766    0.927465749    0.250278288
   16.660000000    0.865389199    0.865389185    0.247771734
   16.670000000    0.816838877    0.816838869    0.245655868
   16.680000000    0.784510499    0.784510496    0.244490612
   16.690000000    0.766877265    0.766877263    0.244744008
   16.700000000    0.758884779    0.758884773    0.246375042
   16.710000000    0.754385261    0.754385251    0.248585235
